"체류자격별","성별","행정구역(시군구)별","항목","단위","2019 년",
"예술흥행(E-6)","남자","남구","지역 및 체류자격별 등록외국인 현황","명","0",
"예술흥행(E-6)","남자","동구","지역 및 체류자격별 등록외국인 현황","명","2",
"예술흥행(E-6)","남자","북구","지역 및 체류자격별 등록외국인 현황","명","8",
"예술흥행(E-6)","남자","서구","지역 및 체류자격별 등록외국인 현황","명","8",
"예술흥행(E-6)","남자","대전광역시","지역 및 체류자격별 등록외국인 현황","명","19",
"예술흥행(E-6)","남자","대덕구","지역 및 체류자격별 등록외국인 현황","명","6",
"예술흥행(E-6)","남자","동구","지역 및 체류자격별 등록외국인 현황","명","2",
"예술흥행(E-6)","남자","서구","지역 및 체류자격별 등록외국인 현황","명","5",
"예술흥행(E-6)","남자","유성구","지역 및 체류자격별 등록외국인 현황","명","1",
"예술흥행(E-6)","남자","중구","지역 및 체류자격별 등록외국인 현황","명","5",
"예술흥행(E-6)","남자","울산광역시","지역 및 체류자격별 등록외국인 현황","명","16",
"예술흥행(E-6)","남자","남구","지역 및 체류자격별 등록외국인 현황","명","2",
"예술흥행(E-6)","남자","동구","지역 및 체류자격별 등록외국인 현황","명","8",
"예술흥행(E-6)","남자","북구","지역 및 체류자격별 등록외국인 현황","명","0",
"예술흥행(E-6)","남자","울주군","지역 및 체류자격별 등록외국인 현황","명","4",
"예술흥행(E-6)","남자","중구","지역 및 체류자격별 등록외국인 현황","명","2",
"예술흥행(E-6)","남자","세종특별자치시","지역 및 체류자격별 등록외국인 현황","명","3",
"예술흥행(E-6)","남자","경기도","지역 및 체류자격별 등록외국인 현황","명","200",
"예술흥행(E-6)","남자","가평군","지역 및 체류자격별 등록외국인 현황","명","4",
"예술흥행(E-6)","남자","고양시 덕양구","지역 및 체류자격별 등록외국인 현황","명","6",
"예술흥행(E-6)","남자","고양시 일산동구","지역 및 체류자격별 등록외국인 현황","명","5",
"예술흥행(E-6)","남자","고양시 일산서구","지역 및 체류자격별 등록외국인 현황","명","9",
"예술흥행(E-6)","남자","과천시","지역 및 체류자격별 등록외국인 현황","명","7",
"예술흥행(E-6)","남자","광명시","지역 및 체류자격별 등록외국인 현황","명","1",
"예술흥행(E-6)","남자","광주시","지역 및 체류자격별 등록외국인 현황","명","0",
"예술흥행(E-6)","남자","구리시","지역 및 체류자격별 등록외국인 현황","명","3",
"예술흥행(E-6)","남자","군포시","지역 및 체류자격별 등록외국인 현황","명","0",
"예술흥행(E-6)","남자","김포시","지역 및 체류자격별 등록외국인 현황","명","1",
"예술흥행(E-6)","남자","남양주시","지역 및 체류자격별 등록외국인 현황","명","0",
"예술흥행(E-6)","남자","동두천시","지역 및 체류자격별 등록외국인 현황","명","14",
"예술흥행(E-6)","남자","부천시","지역 및 체류자격별 등록외국인 현황","명","12",
"예술흥행(E-6)","남자","성남시 분당구","지역 및 체류자격별 등록외국인 현황","명","5",
"예술흥행(E-6)","남자","성남시 수정구","지역 및 체류자격별 등록외국인 현황","명","6",
